Table;Column;Data Type;Is Nullable;Is Unique;Is Primary Key;Is Foreign Key;Referenced Table.Column;Example 1;Example 2;;;;;;;;;;;;;;;;;;;;;;;;
pages_third_level_templates;updated_at;timestamp;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
pages_types;id;int;NO;NO;YES;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
pages_types;description;varchar;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
pages_types;created_at;timestamp;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
pages_types;updated_at;timestamp;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
partner_universities;id;int;YES;NO;NO;YES;landings.id;;;;;;;;;;;;;;;;;;;;;;;;;;
partner_universities;name;varchar;YES;NO;NO;YES;dynamic_field_groups.id;;;;;;;;;;;;;;;;;;;;;;;;;;
partner_universities;type;enum;YES;NO;NO;YES;landings.id;;;;;;;;;;;;;;;;;;;;;;;;;;
partner_universities;university_id;int;YES;NO;NO;YES;universities.id;;;;;;;;;;;;;;;;;;;;;;;;;;
partner_universities;companies_landing_id;int;NO;NO;YES;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
partner_universities;default_lang;enum;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
partner_universities;admin_logo_small_url;varchar;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
partner_universities;admin_logo_large_url;varchar;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
partner_universities;description;varchar;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
partner_universities;full_description;text;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
partner_universities;full_description_companies;text;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
partner_universities;link;text;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
partner_universities;enabled_sponsored_job_offers;tinyint;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
partner_universities;access_student;enum;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
partner_universities;visibility_student;enum;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
partner_universities;access_company;enum;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
partner_universities;visibility_company;enum;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
partner_universities;students_landing_id;int;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
partner_universities;created_at;timestamp;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
partner_universities;updated_at;timestamp;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
partner_universities;dynamic_field_group_id;int;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
partner_universities;are_sponsored_job_offers_paid;tinyint;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
partner_universities;business_name;varchar;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
partner_universities;webhook_creation_user;text;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
partner_universities_beuniversity_admin_sections;partner_university_id;int;NO;NO;NO;YES;beuniversity_admin_sections.id;;;;;;;;;;;;;;;;;;;;;;;;;;
partner_universities_beuniversity_admin_sections;beuniversity_admin_section_id;int;NO;NO;NO;YES;partner_universities.id;;;;;;;;;;;;;;;;;;;;;;;;;;
partner_universities_categories;partner_university_id;int;YES;NO;NO;YES;categories.id;;;;;;;;;;;;;;;;;;;;;;;;;;
partner_universities_categories;category_id;int;YES;NO;NO;YES;partner_universities.id;;;;;;;;;;;;;;;;;;;;;;;;;;
partner_universities_categories;weight;int;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
partner_universities_landings;partner_university_id;int;NO;NO;NO;YES;landings.id;;;;;;;;;;;;;;;;;;;;;;;;;;
partner_universities_landings;landing_id;int;NO;NO;NO;YES;partner_universities.id;;;;;;;;;;;;;;;;;;;;;;;;;;
partner_universities_locations;partner_university_id;int;YES;NO;NO;YES;partner_universities.id;;;;;;;;;;;;;;;;;;;;;;;;;;
partner_universities_locations;country_id;int;YES;NO;NO;YES;countries.id;;;;;;;;;;;;;;;;;;;;;;;;;;
partner_universities_locations;weight;int;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
partner_universities_sectors;partner_university_id;int;YES;NO;NO;YES;partner_universities.id;;;;;;;;;;;;;;;;;;;;;;;;;;
partner_universities_sectors;sector_id;int;YES;NO;NO;YES;sectors.id;;;;;;;;;;;;;;;;;;;;;;;;;;
partner_universities_sectors;weight;int;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
payment_methods;id;int;NO;NO;YES;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
payment_methods;name;varchar;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
positions;id;int;NO;NO;YES;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
positions;cheked;enum;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
positions;validate;enum;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
positions;created_at;timestamp;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
positions;updated_at;timestamp;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
positions_locale;id;int;NO;NO;YES;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
positions_locale;name;varchar;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
positions_locale;description;text;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
positions_locale;locale;enum;NO;NO;YES;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
products;id;int;YES;NO;NO;YES;products_tax.id;;;;;;;;;;;;;;;;;;;;;;;;;;
products;reference;varchar;YES;NO;NO;YES;products_types.id;;;;;;;;;;;;;;;;;;;;;;;;;;
products;name;varchar;YES;NO;NO;YES;products_tax.id;;;;;;;;;;;;;;;;;;;;;;;;;;
products;description;text;NO;NO;YES;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
products;image;varchar;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
products;price;double;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
products;mx_price;double;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
products;purchases;int;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
products;created_at;timestamp;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
products;updated_at;timestamp;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
products;tax_id;int;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
products;product_type_id;int;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
products;mx_tax_id;int;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
products;currency;varchar;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
products_job_offer_packages;product_id;int;NO;NO;NO;YES;job_offer_packages.id;;;;;;;;;;;;;;;;;;;;;;;;;;
products_job_offer_packages;job_offer_package_id;int;NO;NO;NO;YES;products.id;;;;;;;;;;;;;;;;;;;;;;;;;;
products_job_offer_packages;created_at;timestamp;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
products_job_offer_packages;updated_at;timestamp;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
products_tax;id;int;NO;NO;YES;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
products_tax;country;varchar;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
products_tax;country_alias;varchar;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
products_tax;tax;double;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
products_types;id;int;NO;NO;YES;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
products_types;name;varchar;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
public_pages;id;int;NO;NO;NO;YES;pages_types.id;;;;;;;;;;;;;;;;;;;;;;;;;;
public_pages;slug;varchar;NO;NO;YES;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
public_pages;meta_title;varchar;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
public_pages;meta_description;varchar;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
public_pages;title;varchar;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
public_pages;locale;varchar;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
public_pages;description;varchar;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
public_pages;subtitle;varchar;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
public_pages;section_title;varchar;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
public_pages;section_text;text;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
public_pages;footer_text;text;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
public_pages;page_type_id;int;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
public_pages;created_at;timestamp;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
public_pages;updated_at;timestamp;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
public_pages;is_candidate_page;tinyint;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
redash_options;id;int;NO;NO;YES;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
redash_options;key;varchar;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
redash_options;value;varchar;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
redash_partner_universities;token_insight;varchar;YES;YES;NO;YES;partner_universities.id;;;;;;;;;;;;;;;;;;;;;;;;;;
redash_partner_universities;partner_university_id;int;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
redash_partner_universities;slug_dashboard;varchar;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
redash_partner_universities;created_at;timestamp;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
redash_partner_universities;updated_at;timestamp;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
references_answers;answer;text;NO;NO;YES;YES;references_invitations.id;;;;;;;;;;;;;;;;;;;;;;;;;;
references_answers;reference_invitation_id;int;NO;NO;YES;YES;references_questions.id;;;;;;;;;;;;;;;;;;;;;;;;;;
references_answers;reference_question_id;int;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
references_answers;created_at;timestamp;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
references_answers;updated_at;timestamp;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
references_comments;id;int;NO;NO;NO;YES;references_invitations.id;;;;;;;;;;;;;;;;;;;;;;;;;;
references_comments;comment;varchar;NO;NO;YES;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
references_comments;created_at;timestamp;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
references_comments;updated_at;timestamp;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
references_comments;reference_invitation_id;int;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
references_invitations;id;int;YES;NO;NO;YES;students_academicdata.id;;;;;;;;;;;;;;;;;;;;;;;;;;
references_invitations;token;varchar;YES;NO;NO;YES;students_experience.id;;;;;;;;;;;;;;;;;;;;;;;;;;
references_invitations;student_id;int;NO;NO;NO;YES;students.id;;;;;;;;;;;;;;;;;;;;;;;;;;
references_invitations;created_at;timestamp;NO;NO;YES;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
references_invitations;updated_at;timestamp;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
references_invitations;name;varchar;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
references_invitations;email;varchar;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
references_invitations;answered;tinyint;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
references_invitations;last_sent_date;date;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
references_invitations;is_educational;tinyint;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
references_invitations;is_professional;tinyint;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
references_invitations;student_academicdata_id;int;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
references_invitations;student_experience_id;int;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
references_questions;id;int;NO;NO;YES;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
references_questions;name_lang_key;varchar;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
references_questions;question_lang_key;text;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
salary_types;id;int;NO;NO;YES;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
salary_types_locale;id;int;NO;NO;NO;YES;salary_types.id;;;;;;;;;;;;;;;;;;;;;;;;;;
salary_types_locale;name;varchar;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
salary_types_locale;locale;varchar;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
scopes;id;int;NO;NO;YES;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
scopes;name;varchar;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
sectors;id;int;NO;NO;YES;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
sectors;validate;enum;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
sectors;cheked;enum;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
sectors;created_at;timestamp;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
sectors;updated_at;timestamp;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
sectors_locale;id;int;NO;NO;YES;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
sectors_locale;name;varchar;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
sectors_locale;locale;varchar;NO;NO;YES;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
senior_candidates;id;int;YES;NO;NO;YES;cities.id;;;;;;;;;;;;;;;;;;;;;;;;;;
senior_candidates;first_name;varchar;YES;NO;NO;YES;countries.id;;;;;;;;;;;;;;;;;;;;;;;;;;
senior_candidates;last_name;varchar;YES;NO;NO;YES;states.id;;;;;;;;;;;;;;;;;;;;;;;;;;
senior_candidates;email;varchar;NO;NO;YES;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
senior_candidates;telephone;varchar;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
senior_candidates;birth_date;date;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
senior_candidates;nationality;int;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
senior_candidates;country_id;int;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
senior_candidates;state_id;int;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
senior_candidates;city_id;int;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
senior_candidates;cv_file;varchar;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
senior_candidates;created_at;timestamp;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
senior_candidates;updated_at;timestamp;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
sessions;id;varchar;NO;NO;YES;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
sessions;user_id;int;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
sessions;user_type;text;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
sessions;ip_address;varchar;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
sessions;user_agent;text;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
sessions;payload;text;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
sessions;last_activity;int;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
signatures;id;int;NO;NO;YES;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
signatures;signature;char;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
signatures;signatory_name;varchar;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
signatures;signatory_position;varchar;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
signatures;from_ip;varchar;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
signatures;signed_at;timestamp;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
signatures;created_at;timestamp;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
social_sites;id;int;NO;NO;YES;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
social_sites;name;varchar;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
social_sites;ico_class;varchar;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
social_sites_students;id;int;NO;NO;YES;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
social_sites_students;name;varchar;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
social_sites_students;img_ico;varchar;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
social_sites_students;order;int;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
states;id;int;NO;NO;NO;YES;countries.id;;;;;;;;;;;;;;;;;;;;;;;;;;
states;name;varchar;NO;NO;YES;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
states;country_id;int;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
states;validate;enum;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
states;orden;int;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
states;created_at;timestamp;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
states;updated_at;timestamp;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
stripe_charges_snapshots;stripe_charge_id;varchar;NO;NO;YES;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
stripe_charges_snapshots;stripe_customer_id;varchar;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
stripe_charges_snapshots;amount;double;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
stripe_charges_snapshots;currency;varchar;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
stripe_charges_snapshots;company_id;int;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
stripe_charges_snapshots;status;varchar;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
stripe_charges_snapshots;error_code;varchar;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
stripe_charges_snapshots;error_message;varchar;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
stripe_charges_snapshots;refunded_at;timestamp;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
stripe_charges_snapshots;created_at;timestamp;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
stripe_charges_snapshots;updated_at;timestamp;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
student_files;id;int;NO;NO;YES;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
student_files;student_id;int;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
student_files;student_type_file_id;int;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
student_files;original_name;varchar;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
student_files;name;varchar;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
student_files;size;int;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
student_files;mime_type;varchar;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
student_files;active;enum;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
student_files;created_at;datetime;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
student_files;updated_at;datetime;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
student_notes;id;int;NO;NO;YES;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
student_notes;student_id;int;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
student_notes;company_id;int;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
student_notes;note;text;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
student_notes;updated_at;datetime;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
student_notes;created_at;datetime;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
student_notes;company_user_id;int;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
student_notes;visible;tinyint;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
student_type_files;id;int;NO;NO;YES;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
student_type_files;mimes;varchar;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
student_type_files;active;enum;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
student_type_files_locale;id;int;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
student_type_files_locale;name;varchar;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
student_type_files_locale;locale;varchar;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
students;id;int;YES;NO;NO;YES;customizations.id;;;;;;;;;;;;;;;;;;;;;;;;;;
students;first_name;varchar;NO;NO;YES;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
students;last_name;varchar;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
students;email;varchar;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
students;email_validated;tinyint;NO;YES;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
students;validation_origin;enum;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
students;origin;enum;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
students;password;varchar;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
students;telephone;varchar;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
students;birth_date;date;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
students;dni;varchar;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
students;other_data;text;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
students;availability;date;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
students;hours_available;tinyint;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
students;morning;enum;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
students;afternoon;enum;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
students;all_day;enum;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
students;shifts;enum;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
students;part_time;enum;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
students;remote;enum;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
students;trainee;enum;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
students;first_employ;enum;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
students;non_profit;enum;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
students;other_jobs;tinyint;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
students;freelance;tinyint;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
students;newsletter;enum;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
students;any_position;enum;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
students;any_sector;enum;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
students;any_category;enum;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
students;any_state;enum;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
students;any_country;enum;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
students;fb_userid;bigint;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
students;created_at;datetime;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
students;updated_at;datetime;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
students;img_profile;varchar;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
students;token;varchar;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
students;points;int;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
students;nationality;int;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
students;profile_percentage;int;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
students;country_registration;char;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
students;points_parser;int;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
students;active;enum;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
students;unpaid_job;enum;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
students;penalization;enum;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
students;registration_locale;char;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
students;notify;tinyint;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
students;outdated_studies;tinyint;YES;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
students;wants_offers;tinyint;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
students;completed_registration;tinyint;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;
